  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.1936	  4.1705	  1.8290	  0.6195	  0.7725	  0.4857	  0.9551
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.6583	  0.7292
  0.0274	  4.0043	  4.7267	  0.6195	  0.7725	  0.3912	  1.1276
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.0232	  4.1705	  4.8928	  0.6195	  0.7725	  0.4857	  0.9551
  0.1936	  4.1705	  1.8290	  0.6195	  0.7725	  0.4857	  0.9551
  0.2216	  1.6155	     inf	  1.5036	  0.2514	     0.0	     inf
